[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB647CE,Ceará,TERRA,30,0,0,90,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB364CE,Ceará,TERRA,24,0,0,457,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB380CE,Ceará,TERRA,21,0,0,481,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB438CE,Ceará,TERRA,2,0,0,14,0,0,2211,0,0,0,2211,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB885CE,Ceará,TERRA,15,0,0,89,0,0,287,0,0,0,287,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB875CE,Ceará,TERRA,3,0,0,27,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB877CE,Ceará,TERRA,20,0,0,74,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB879CE,Ceará,TERRA,356,3,0,1648,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB873CE,Ceará,TERRA,16,0,0,67,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB881CE,Ceará,TERRA,16,0,0,51,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB882CE,Ceará,TERRA,4,0,0,44,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB883CE,Ceará,TERRA,5,0,0,45,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB884CE,Ceará,TERRA,14,0,0,124,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB874CE,Ceará,TERRA,2,0,0,84,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB876CE,Ceará,TERRA,132,1,0,301,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB887CE,Ceará,TERRA,4,0,0,74,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB888CE,Ceará,TERRA,4,0,0,481,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB889CE,Ceará,TERRA,45,0,0,225,0,0,1080,0,0,0,1080,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB894CE,Ceará,TERRA,1,0,0,46,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB852CE,Ceará,TERRA,19,0,0,46,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB886CE,Ceará,TERRA,4,0,0,271,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB850CE,Ceará,TERRA,72,1,0,275,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB796CE,Ceará,TERRA,10,0,0,335,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB844CE,Ceará,TERRA,16,0,0,248,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB743CE,Ceará,TERRA,11,0,0,70,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB829CE,Ceará,TERRA,17,0,0,470,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB830CE,Ceará,TERRA,4,0,0,322,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB831CE,Ceará,TERRA,17,0,0,48,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB832CE,Ceará,TERRA,3,0,0,14,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB837CE,Ceará,TERRA,21,0,0,85,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB838CE,Ceará,TERRA,7,0,0,73,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB976CE,Ceará,TERRA,10,0,0,43,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB977CE,Ceará,TERRA,16,0,0,67,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB984CE,Ceará,TERRA,11,0,0,41,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB985CE,Ceará,TERRA,18,0,0,69,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB991CE,Ceará,TERRA,5,0,0,189,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB992CE,Ceará,TERRA,15,0,0,36,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB993CE,Ceará,TERRA,16,0,0,64,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB994CE,Ceará,TERRA,2,0,0,51,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB997CE,Ceará,TERRA,26,0,0,56,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB998CE,Ceará,TERRA,26,0,0,95,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB999CE,Ceará,TERRA,2,0,0,268,0,0,612,0,0,0,612,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB975CE,Ceará,TERRA,23,0,0,508,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1000CE,Ceará,TERRA,11,0,0,57,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1002CE,Ceará,TERRA,37,0,0,105,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1003CE,Ceará,TERRA,29,0,0,71,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1004CE,Ceará,TERRA,4,0,0,39,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1007CE,Ceará,TERRA,27,0,0,48,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1010CE,Ceará,TERRA,7,0,0,139,0,0,110,0,0,0,110,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1014CE,Ceará,TERRA,2,0,0,42,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1151CE,Ceará,TERRA,11,0,0,585,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1152CE,Ceará,TERRA,8,0,0,69,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB742CE,Ceará,TERRA,2,0,0,39,0,0,2067,0,0,0,2067,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1001CE,Ceará,TERRA,56,0,0,302,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB953CE,Ceará,TERRA,25,0,0,194,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB946CE,Ceará,TERRA,0,0,0,792,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB944CE,Ceará,TERRA,0,0,0,65,0,0,1921,0,0,0,1921,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB918CE,Ceará,TERRA,18,0,0,59,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB921CE,Ceará,TERRA,13,0,0,194,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB922CE,Ceará,TERRA,3,0,0,272,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB923CE,Ceará,TERRA,7,0,0,140,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB927CE,Ceará,TERRA,6,0,0,127,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB939CE,Ceará,TERRA,8,0,0,60,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB941CE,Ceará,TERRA,26,0,0,235,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB943CE,Ceará,TERRA,21,0,0,85,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB171CE,Ceará,TERRA,2,0,0,53,0,0,1632,0,0,0,1632,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB206CE,Ceará,TERRA,8,0,0,146,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB209CE,Ceará,TERRA,1,0,0,8,0,0,2554,0,0,0,2554,0,0
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB210CE,Ceará,TERRA,7,0,0,81,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB212CE,Ceará,TERRA,9,0,0,59,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB170CE,Ceará,TERRA,12,0,0,157,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB213CE,Ceará,TERRA,3,0,0,40,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB216CE,Ceará,TERRA,11,0,0,44,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB256CE,Ceará,TERRA,15,0,0,73,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB946CE,Ceará,TERRA,0,0,0,0,0,0,1573,0,0,0,1573,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB889CE,Ceará,TERRA,4,0,0,11,0,0,1037,0,0,0,1037,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB888CE,Ceará,TERRA,3,0,0,27,0,0,2247,0,0,0,2247,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB850CE,Ceará,TERRA,1,0,0,3,0,0,2691,0,0,0,2691,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB742CE,Ceará,TERRA,6,0,0,57,0,0,711,0,0,0,711,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB829CE,Ceará,TERRA,3,0,0,239,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB999CE,Ceará,TERRA,3,0,0,10,0,0,2299,0,0,0,2299,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB1151CE,Ceará,TERRA,0,0,0,0,0,0,1900,0,0,0,1900,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB975CE,Ceará,TERRA,13,0,0,312,0,0,255,0,0,0,255,0,0
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem VIII,7FZB944CE,Ceará,TERRA,18,0,0,66,0,0,834,0,0,0,834,0,0
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB772CE,Ceará,TERRA,5,0,0,181,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB790CE,Ceará,TERRA,1,0,0,1053,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB791CE,Ceará,TERRA,2,0,0,1066,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB722CE,Ceará,TERRA,0,0,0,498,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB208CE,Ceará,TERRA,17,0,0,565,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB251CE,Ceará,TERRA,9,0,0,287,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB252CE,Ceará,TERRA,32,0,0,418,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB253CE,Ceará,TERRA,0,0,0,0,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,3FZB10CE,Ceará,TERRA,2,0,0,41,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB33CE,Ceará,TERRA,33,0,0,478,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB50CE,Ceará,TERRA,32,0,0,141,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB61CE,Ceará,TERRA,4,0,0,10,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB65CE,Ceará,TERRA,12,0,0,23,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB75CE,Ceará,TERRA,0,0,0,0,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB262CE,Ceará,TERRA,20,0,0,723,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB112CE,Ceará,TERRA,12,0,0,379,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB123CE,Ceará,TERRA,14,0,0,359,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB132CE,Ceará,TERRA,12,0,0,131,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB134CE,Ceará,TERRA,13,0,0,93,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB139CE,Ceará,TERRA,10,0,0,39,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB142CE,Ceará,TERRA,38,0,0,858,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB263CE,Ceará,TERRA,14,0,0,280,0,,,,,,,,
2023,jan/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,3FZB4CE,Ceará,TERRA,0,0,0,260,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB262CE,Ceará,TERRA,6,0,0,315,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB263CE,Ceará,TERRA,35,0,0,339,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB722CE,Ceará,TERRA,15,0,0,831,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,3FZB10CE,Ceará,TERRA,20,0,0,607,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB33CE,Ceará,TERRA,1,0,0,18,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB46CE,Ceará,TERRA,1,0,0,736,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB50CE,Ceará,TERRA,3,0,0,203,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB61CE,Ceará,TERRA,42,0,0,31,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB65CE,Ceará,TERRA,11,0,0,18,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB75CE,Ceará,TERRA,0,0,0,0,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB112CE,Ceará,TERRA,3,0,0,157,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB123CE,Ceará,TERRA,16,0,0,282,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB132CE,Ceará,TERRA,14,0,0,172,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB134CE,Ceará,TERRA,5,0,0,46,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB139CE,Ceará,TERRA,12,0,0,33,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB141CE,Ceará,TERRA,5,0,0,44,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB142CE,Ceará,TERRA,35,0,0,647,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,3FZB4CE,Ceará,TERRA,11,0,0,424,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB675CE,Ceará,TERRA,6,0,0,928,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB360CE,Ceará,TERRA,7,0,0,351,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB492CE,Ceará,TERRA,2,0,0,245,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB366CE,Ceará,TERRA,8,0,0,220,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB367CE,Ceará,TERRA,21,0,0,188,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB372CE,Ceará,TERRA,4,0,0,664,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB373CE,Ceará,TERRA,32,0,0,677,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB375CE,Ceará,TERRA,12,0,0,424,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB377CE,Ceará,TERRA,2,0,0,442,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB378CE,Ceará,TERRA,8,0,0,95,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB382CE,Ceará,TERRA,9,0,0,183,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB365CE,Ceará,TERRA,18,0,0,432,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB391CE,Ceará,TERRA,6,0,0,133,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB384CE,Ceará,TERRA,5,0,0,1682,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB436CE,Ceará,TERRA,15,0,0,94,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB416CE,Ceará,TERRA,17,0,0,253,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB415CE,Ceará,TERRA,40,0,0,357,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB444CE,Ceará,TERRA,5,0,0,1227,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB411CE,Ceará,TERRA,23,0,0,127,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB394CE,Ceará,TERRA,5,0,0,56,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB393CE,Ceará,TERRA,5,0,0,35,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB414CE,Ceará,TERRA,22,0,0,774,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB772CE,Ceará,TERRA,20,0,0,701,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB790CE,Ceará,TERRA,5,0,0,229,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB791CE,Ceará,TERRA,2,0,0,552,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB720CE,Ceará,TERRA,51,0,0,1992,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB208CE,Ceará,TERRA,0,0,0,510,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB251CE,Ceará,TERRA,55,0,0,1511,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB252CE,Ceará,TERRA,28,0,0,222,0,,,,,,,,
2023,mar/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB253CE,Ceará,TERRA,25,0,0,479,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB722CE,Ceará,TERRA,8,0,0,817,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB208CE,Ceará,TERRA,2,0,0,461,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB251CE,Ceará,TERRA,44,0,0,1361,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB252CE,Ceará,TERRA,24,0,0,230,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB253CE,Ceará,TERRA,14,0,0,302,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB262CE,Ceará,TERRA,11,0,0,397,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,7FZB720CE,Ceará,TERRA,18,0,0,695,0,,,,,,,,
2023,fev/2023,FAZENDA BELÉM CE,Potiguar,Estação Coletora Fazenda Belem V,3FZB10CE,Ceará,TERRA,21,0,0,511,0,,,,,,,,
